Borough,Datetime,Entries,Exits
Q,2017-03-04,432827.0,321144.0
Q,2017-03-05,332012.0,255084.0
Q,2017-03-06,787372.0,539265.0
Q,2017-03-07,800107.0,550531.0
Q,2017-03-08,814540.0,564255.0
Q,2017-03-09,814706.0,554521.0
Q,2017-03-10,763278.0,539614.0
Q,2017-03-11,438416.0,331037.0
Q,2017-03-12,332259.0,257346.0
Q,2017-03-13,815892.0,538906.0
Q,2017-03-14,135208.0,131501.0
Q,2017-03-15,775169.0,506995.0
Q,2017-03-16,842426.0,570192.0
Q,2017-03-17,862604.0,553181.0
Q,2017-03-18,465890.0,350295.0
Q,2017-03-19,360271.0,292829.0
Q,2017-03-20,813444.0,557036.0
Q,2017-03-21,831125.0,563265.0
Q,2017-03-22,817415.0,557053.0
Q,2017-03-23,827933.0,550401.0
Q,2017-03-24,816727.0,559519.0
Q,2017-03-25,464338.0,345918.0
Q,2017-03-26,350416.0,272325.0
Q,2017-03-27,792572.0,533022.0
Q,2017-03-28,801735.0,544922.0
Q,2017-03-29,828369.0,558911.0
Q,2017-03-30,832510.0,564983.0
Q,2017-03-31,771693.0,527588.0
Q,2017-04-01,454364.0,357324.0
Q,2017-04-02,383967.0,312887.0
Q,2017-04-03,836743.0,571342.0
Q,2017-04-04,806239.0,544564.0
Q,2017-04-05,842162.0,571593.0
Q,2017-04-06,803858.0,542695.0
Q,2017-04-07,821329.0,561605.0
Q,2017-04-08,488160.0,376806.0
Q,2017-04-09,398059.0,318668.0
Q,2017-04-10,752234.0,517147.0
Q,2017-04-11,758169.0,528013.0
Q,2017-04-12,742791.0,522223.0
Q,2017-04-13,764918.0,530151.0
Q,2017-04-14,675809.0,482765.0
Q,2017-04-15,450777.0,345606.0
Q,2017-04-16,370304.0,297154.0
Q,2017-04-17,714009.0,504164.0
Q,2017-04-18,750074.0,527366.0
Q,2017-04-19,816229.0,542891.0
Q,2017-04-20,826631.0,558713.0
Q,2017-04-21,807912.0,554095.0
Q,2017-04-22,487430.0,385103.0
Q,2017-04-23,378014.0,312141.0
Q,2017-04-24,805806.0,547275.0
Q,2017-04-25,800933.0,547305.0
Q,2017-04-26,818387.0,560044.0
Q,2017-04-27,850078.0,575802.0
Q,2017-04-28,826990.0,555189.0
Q,2017-04-29,467031.0,372886.0
Q,2017-04-30,358836.0,299923.0
Q,2017-05-01,812171.0,546683.0
Q,2017-05-02,832303.0,561003.0
Q,2017-05-03,837114.0,568557.0
Q,2017-05-04,845828.0,569083.0
Q,2017-05-05,765582.0,526520.0
Q,2017-05-06,477009.0,372519.0
Q,2017-05-07,389611.0,309898.0
Q,2017-05-08,822798.0,563465.0
Q,2017-05-09,837021.0,571604.0
Q,2017-05-10,844756.0,586795.0
Q,2017-05-11,846978.0,572820.0
Q,2017-05-12,827635.0,569416.0
Q,2017-05-13,419104.0,343630.0
Q,2017-05-14,367829.0,296799.0
Q,2017-05-15,812277.0,554039.0
Q,2017-05-16,836750.0,564325.0
Q,2017-05-17,840891.0,570315.0
Q,2017-05-18,842935.0,564947.0
Q,2017-05-19,838442.0,587050.0
Q,2017-05-20,485330.0,372311.0
Q,2017-05-21,399354.0,302857.0
Q,2017-05-22,779778.0,536346.0
Q,2017-05-23,828689.0,567691.0
Q,2017-05-24,832579.0,564613.0
Q,2017-05-25,793961.0,550769.0
Q,2017-05-26,804335.0,552567.0
Q,2017-05-27,418206.0,325943.0
Q,2017-05-28,373511.0,281655.0
Q,2017-05-29,377250.0,278219.0
Q,2017-05-30,802419.0,543083.0
Q,2017-05-31,806943.0,557737.0
Q,2017-06-01,830673.0,570368.0
Q,2017-06-02,817473.0,563575.0
Q,2017-06-03,463303.0,353316.0
Q,2017-06-04,374673.0,297323.0
Q,2017-06-05,804199.0,544663.0
Q,2017-06-06,813211.0,554282.0
Q,2017-06-07,828104.0,564422.0
Q,2017-06-08,795686.0,552571.0
Q,2017-06-09,818982.0,560144.0
Q,2017-06-10,494853.0,380932.0
Q,2017-06-11,405706.0,324404.0
Q,2017-06-12,798738.0,561518.0
Q,2017-06-13,803576.0,554878.0
Q,2017-06-14,816175.0,565509.0
Q,2017-06-15,826243.0,568792.0
Q,2017-06-16,798959.0,559136.0
Q,2017-06-17,465239.0,372019.0
Q,2017-06-18,380518.0,309386.0
Q,2017-06-19,753617.0,528488.0
Q,2017-06-20,801854.0,544733.0
Q,2017-06-21,799819.0,556430.0
Q,2017-06-22,805723.0,555372.0
Q,2017-06-23,766676.0,536501.0
Q,2017-06-24,457291.0,363372.0
Q,2017-06-25,411420.0,316551.0
Q,2017-06-26,754769.0,531419.0
Q,2017-06-27,791238.0,544992.0
Q,2017-06-28,807973.0,568437.0
Q,2017-06-29,786863.0,550719.0
Q,2017-06-30,763833.0,545835.0
Q,2017-07-01,454117.0,358096.0
Q,2017-07-02,390791.0,307049.0
Q,2017-07-03,601105.0,443972.0
Q,2017-07-04,410336.0,319864.0
Q,2017-07-05,746970.0,536347.0
Q,2017-07-06,745220.0,527514.0
Q,2017-07-07,713073.0,506490.0
Q,2017-07-08,436844.0,336593.0
Q,2017-07-09,366632.0,287094.0
Q,2017-07-10,745073.0,519053.0
Q,2017-07-11,752146.0,524052.0
Q,2017-07-12,758196.0,532508.0
Q,2017-07-13,751717.0,523551.0
Q,2017-07-14,714352.0,506179.0
Q,2017-07-15,453992.0,347841.0
Q,2017-07-16,383925.0,293890.0
Q,2017-07-17,741856.0,515461.0
Q,2017-07-18,763141.0,531449.0
Q,2017-07-19,766367.0,533263.0
Q,2017-07-20,763532.0,526360.0
Q,2017-07-21,732855.0,513631.0
Q,2017-07-22,456615.0,346473.0
Q,2017-07-23,360433.0,274641.0
Q,2017-07-24,702749.0,491073.0
Q,2017-07-25,750545.0,518404.0
Q,2017-07-26,760958.0,527533.0
Q,2017-07-27,759573.0,523656.0
Q,2017-07-28,732157.0,507189.0
Q,2017-07-29,435139.0,339612.0
Q,2017-07-30,385300.0,297246.0
Q,2017-07-31,737623.0,509797.0
Q,2017-08-01,748017.0,516830.0
Q,2017-08-02,735686.0,516580.0
Q,2017-08-03,749863.0,518307.0
Q,2017-08-04,723989.0,511782.0
Q,2017-08-05,454777.0,339597.0
Q,2017-08-06,382711.0,292779.0
Q,2017-08-07,690503.0,484516.0
Q,2017-08-08,740407.0,511943.0
Q,2017-08-09,757829.0,527688.0
Q,2017-08-10,741884.0,519068.0
Q,2017-08-11,720105.0,506493.0
Q,2017-08-12,424479.0,324991.0
Q,2017-08-13,367217.0,283994.0
Q,2017-08-14,701800.0,489162.0
Q,2017-08-15,710685.0,493006.0
Q,2017-08-16,734939.0,516368.0
Q,2017-08-17,733979.0,518918.0
Q,2017-08-18,685614.0,484883.0
Q,2017-08-19,447797.0,329198.0
Q,2017-08-20,371111.0,279685.0
Q,2017-08-21,682978.0,481662.0
Q,2017-08-22,708549.0,497489.0
Q,2017-08-23,719808.0,507250.0
Q,2017-08-24,725044.0,508150.0
Q,2017-08-25,712064.0,496716.0
Q,2017-08-26,454688.0,340010.0
Q,2017-08-27,366078.0,278161.0
Q,2017-08-28,718197.0,500035.0
Q,2017-08-29,728946.0,514051.0
Q,2017-08-30,746420.0,519550.0
Q,2017-08-31,742196.0,516943.0
Q,2017-09-01,718633.0,504291.0
Q,2017-09-02,438422.0,328350.0
Q,2017-09-03,345623.0,259481.0
Q,2017-09-04,413407.0,304712.0
Q,2017-09-05,762458.0,536737.0
Q,2017-09-06,770033.0,543049.0
Q,2017-09-07,820732.0,562736.0
Q,2017-09-08,820459.0,558315.0
Q,2017-09-09,483126.0,368215.0
Q,2017-09-10,388222.0,301026.0
Q,2017-09-11,815425.0,555348.0
Q,2017-09-12,824441.0,563997.0
Q,2017-09-13,834450.0,567620.0
Q,2017-09-14,818911.0,549668.0
Q,2017-09-15,814574.0,570004.0
Q,2017-09-16,492970.0,387551.0
Q,2017-09-17,400774.0,321051.0
Q,2017-09-18,818452.0,553828.0
Q,2017-09-19,804623.0,548344.0
Q,2017-09-20,796663.0,546600.0
Q,2017-09-21,729369.0,513097.0
Q,2017-09-22,743916.0,519962.0
Q,2017-09-23,479713.0,373396.0
Q,2017-09-24,386929.0,308004.0
Q,2017-09-25,807482.0,554320.0
Q,2017-09-26,821325.0,570774.0
Q,2017-09-27,822826.0,570291.0
Q,2017-09-28,838789.0,573147.0
Q,2017-09-29,801400.0,551305.0
Q,2017-09-30,442333.0,348531.0
Q,2017-10-01,364328.0,293630.0
Q,2017-10-02,809645.0,549093.0
Q,2017-10-03,826190.0,560724.0
Q,2017-10-04,826724.0,567092.0
Q,2017-10-05,821960.0,565455.0
Q,2017-10-06,809040.0,550980.0
Q,2017-10-07,466360.0,377742.0
Q,2017-10-08,342098.0,296772.0
Q,2017-10-09,570983.0,418548.0
Q,2017-10-10,820593.0,563937.0
Q,2017-10-11,815937.0,560877.0
Q,2017-10-12,816068.0,560081.0
Q,2017-10-13,800947.0,556375.0
Q,2017-10-14,457242.0,373888.0
Q,2017-10-15,367961.0,311246.0
Q,2017-10-16,804843.0,551958.0
Q,2017-10-17,824838.0,563663.0
Q,2017-10-18,819670.0,565131.0
Q,2017-10-19,825832.0,568759.0
Q,2017-10-20,811416.0,563936.0
Q,2017-10-21,464232.0,364556.0
Q,2017-10-22,375494.0,305601.0
Q,2017-10-23,800105.0,544242.0
Q,2017-10-24,789995.0,539906.0
Q,2017-10-25,822627.0,556874.0
Q,2017-10-26,819962.0,563377.0
Q,2017-10-27,814585.0,559999.0
Q,2017-10-28,474906.0,365548.0
Q,2017-10-29,304289.0,260796.0
Q,2017-10-30,785204.0,530733.0
Q,2017-10-31,806715.0,549870.0
Q,2017-11-01,806612.0,554458.0
Q,2017-11-02,821549.0,553635.0
Q,2017-11-03,812037.0,553392.0
Q,2017-11-04,448804.0,345401.0
Q,2017-11-05,364850.0,294998.0
Q,2017-11-06,778853.0,537473.0
Q,2017-11-07,737173.0,516021.0
Q,2017-11-08,799602.0,551122.0
Q,2017-11-09,812143.0,558823.0
Q,2017-11-10,734748.0,519180.0
Q,2017-11-11,432684.0,321535.0
Q,2017-11-12,347389.0,269421.0
Q,2017-11-13,766297.0,523243.0
Q,2017-11-14,803362.0,552821.0
Q,2017-11-15,796496.0,560815.0
Q,2017-11-16,793981.0,555396.0
Q,2017-11-17,795070.0,552955.0
Q,2017-11-18,450798.0,347993.0
Q,2017-11-19,353570.0,285025.0
Q,2017-11-20,786521.0,534774.0
Q,2017-11-21,797697.0,550415.0
Q,2017-11-22,773608.0,543783.0
Q,2017-11-23,332987.0,275264.0
Q,2017-11-24,519403.0,374101.0
Q,2017-11-25,409488.0,313718.0
Q,2017-11-26,332601.0,269436.0
Q,2017-11-27,778075.0,529286.0
Q,2017-11-28,791446.0,545803.0
Q,2017-11-29,800347.0,550147.0
Q,2017-11-30,796520.0,553499.0
Q,2017-12-01,795583.0,545122.0
Q,2017-12-02,458480.0,373938.0
Q,2017-12-03,345220.0,296284.0
Q,2017-12-04,780415.0,532591.0
Q,2017-12-05,780582.0,541423.0
Q,2017-12-06,792379.0,543047.0
Q,2017-12-07,794906.0,551058.0
Q,2017-12-08,779767.0,535505.0
Q,2017-12-09,426822.0,334904.0
Q,2017-12-10,360173.0,283630.0
Q,2017-12-11,748939.0,509474.0
Q,2017-12-12,773668.0,538668.0
Q,2017-12-13,754432.0,521627.0
Q,2017-12-14,770152.0,523496.0
Q,2017-12-15,755232.0,524265.0
Q,2017-12-16,456273.0,354818.0
Q,2017-12-17,363289.0,291297.0
Q,2017-12-18,765742.0,517799.0
Q,2017-12-19,778983.0,535799.0
Q,2017-12-20,783920.0,546111.0
Q,2017-12-21,774435.0,531495.0
Q,2017-12-22,744413.0,523765.0
Q,2017-12-23,416818.0,330193.0
Q,2017-12-24,352803.0,281133.0
Q,2017-12-25,245314.0,202916.0
Q,2017-12-26,565335.0,402845.0
Q,2017-12-27,614506.0,439626.0
Q,2017-12-28,600436.0,430078.0
Q,2017-12-29,596049.0,425772.0
Q,2017-12-30,388957.0,301008.0
Q,2017-12-31,322753.0,249422.0
Q,2018-01-01,262355.0,219227.0
Q,2018-01-02,670228.0,461452.0
Q,2018-01-03,722078.0,498531.0
Q,2018-01-04,374199.0,291572.0
Q,2018-01-05,630302.0,421211.0
Q,2018-01-06,352593.0,276580.0
Q,2018-01-07,294063.0,236998.0
Q,2018-01-08,717411.0,494198.0
Q,2018-01-09,748200.0,522588.0
Q,2018-01-10,754700.0,521840.0
Q,2018-01-11,755896.0,526237.0
Q,2018-01-12,720835.0,501605.0
Q,2018-01-13,413233.0,325664.0
Q,2018-01-14,301349.0,248143.0
Q,2018-01-15,482426.0,352372.0
Q,2018-01-16,731195.0,503798.0
Q,2018-01-17,715924.0,498700.0
Q,2018-01-18,742888.0,511537.0
Q,2018-01-19,736467.0,508368.0
Q,2018-01-20,426170.0,335631.0
Q,2018-01-21,320464.0,263394.0
Q,2018-01-22,709365.0,492369.0
Q,2018-01-23,709789.0,493269.0
Q,2018-01-24,728307.0,510260.0
Q,2018-01-25,724125.0,501677.0
Q,2018-01-26,724120.0,497560.0
Q,2018-01-27,426468.0,328870.0
Q,2018-01-28,308396.0,252884.0
Q,2018-01-29,727641.0,496139.0
Q,2018-01-30,744407.0,516519.0
Q,2018-01-31,746005.0,516844.0
Q,2018-02-01,759714.0,527797.0
Q,2018-02-02,739592.0,510844.0
Q,2018-02-03,410371.0,325836.0
Q,2018-02-04,312770.0,255542.0
Q,2018-02-05,743677.0,505585.0
Q,2018-02-06,755588.0,525171.0
Q,2018-02-07,718664.0,507522.0
Q,2018-02-08,763751.0,522057.0
Q,2018-02-09,755379.0,522504.0
Q,2018-02-10,427210.0,337469.0
Q,2018-02-11,298847.0,249349.0
Q,2018-02-12,724208.0,494628.0
Q,2018-02-13,760386.0,536821.0
Q,2018-02-14,765759.0,533121.0
Q,2018-02-15,759698.0,533178.0
Q,2018-02-16,681386.0,484996.0
Q,2018-02-17,409564.0,321807.0
Q,2018-02-18,323536.0,260526.0
Q,2018-02-19,465009.0,343311.0
Q,2018-02-20,713757.0,495785.0
Q,2018-02-21,729710.0,517181.0
Q,2018-02-22,704277.0,500678.0
Q,2018-02-23,687465.0,484591.0
Q,2018-02-24,410160.0,321542.0
Q,2018-02-25,297030.0,244324.0
Q,2018-02-26,744370.0,511350.0
Q,2018-02-27,761352.0,534658.0
Q,2018-02-28,770214.0,532942.0
Q,2018-03-01,763228.0,537353.0
Q,2018-03-02,666837.0,470625.0
Q,2018-03-03,421065.0,315242.0
Q,2018-03-04,327598.0,258103.0
Q,2018-03-05,761179.0,521275.0
Q,2018-03-06,785772.0,542676.0
Q,2018-03-07,582805.0,428512.0
Q,2018-03-08,757468.0,510754.0
Q,2018-03-09,777337.0,542605.0
Q,2018-03-10,449012.0,337577.0
Q,2018-03-11,340229.0,264386.0
Q,2018-03-12,770156.0,525190.0
Q,2018-03-13,733422.0,502640.0
Q,2018-03-14,795824.0,541450.0
Q,2018-03-15,793975.0,539452.0
Q,2018-03-16,775180.0,537456.0
Q,2018-03-17,452920.0,341678.0
Q,2018-03-18,345015.0,271398.0
Q,2018-03-19,773182.0,525993.0
Q,2018-03-20,781042.0,533949.0
Q,2018-03-21,439222.0,329137.0
Q,2018-03-22,743149.0,494902.0
Q,2018-03-23,783693.0,534178.0
Q,2018-03-24,452700.0,343582.0
Q,2018-03-25,340599.0,268359.0
Q,2018-03-26,783264.0,528865.0
Q,2018-03-27,796862.0,537054.0
Q,2018-03-28,797790.0,537124.0
Q,2018-03-29,804885.0,543070.0
Q,2018-03-30,640454.0,449597.0
Q,2018-03-31,446205.0,328959.0
Q,2018-04-01,341450.0,264659.0
Q,2018-04-02,649489.0,446311.0
Q,2018-04-03,702602.0,482150.0
Q,2018-04-04,720776.0,494759.0
Q,2018-04-05,735098.0,501613.0
Q,2018-04-06,703573.0,480946.0
Q,2018-04-07,439433.0,330276.0
Q,2018-04-08,351368.0,269562.0
Q,2018-04-09,786625.0,521888.0
Q,2018-04-10,795237.0,528852.0
Q,2018-04-11,806343.0,533519.0
Q,2018-04-12,816308.0,540004.0
Q,2018-04-13,808195.0,545218.0
Q,2018-04-14,522817.0,398800.0
Q,2018-04-15,359990.0,286492.0
Q,2018-04-16,735157.0,483356.0
Q,2018-04-17,824911.0,536577.0
Q,2018-04-18,827150.0,541426.0
Q,2018-04-19,807143.0,535324.0
Q,2018-04-20,810012.0,533462.0
Q,2018-04-21,486656.0,355015.0
Q,2018-04-22,389783.0,293251.0
Q,2018-04-23,801398.0,532886.0
Q,2018-04-24,808360.0,542829.0
Q,2018-04-25,778431.0,513444.0
Q,2018-04-26,826430.0,550664.0
Q,2018-04-27,787017.0,534613.0
Q,2018-04-28,475582.0,350017.0
Q,2018-04-29,373571.0,285771.0
Q,2018-04-30,788785.0,525325.0
Q,2018-05-01,817498.0,549986.0
Q,2018-05-02,821819.0,553294.0
Q,2018-05-03,827260.0,559011.0
Q,2018-05-04,801703.0,546647.0
Q,2018-05-05,483713.0,384577.0
Q,2018-05-06,374674.0,308851.0
Q,2018-05-07,794414.0,538255.0
Q,2018-05-08,807126.0,546844.0
Q,2018-05-09,813539.0,548490.0
Q,2018-05-10,806313.0,546340.0
Q,2018-05-11,798447.0,539655.0
Q,2018-05-12,443719.0,336615.0
Q,2018-05-13,335789.0,261921.0
Q,2018-05-14,785359.0,527281.0
Q,2018-05-15,796487.0,544124.0
Q,2018-05-16,796182.0,542304.0
Q,2018-05-17,799753.0,533795.0
Q,2018-05-18,793720.0,542435.0
Q,2018-05-19,427516.0,336778.0
Q,2018-05-20,373602.0,292707.0
Q,2018-05-21,782186.0,534956.0
Q,2018-05-22,786896.0,535918.0
Q,2018-05-23,806888.0,546436.0
Q,2018-05-24,811226.0,556410.0
Q,2018-05-25,771253.0,532277.0
Q,2018-05-26,432644.0,327222.0
Q,2018-05-27,317554.0,249557.0
Q,2018-05-28,372582.0,277079.0
Q,2018-05-29,767053.0,531876.0
Q,2018-05-30,786312.0,539956.0
Q,2018-05-31,784568.0,544767.0
Q,2018-06-01,780584.0,532579.0
Q,2018-06-02,468057.0,362185.0
Q,2018-06-03,383940.0,306015.0
Q,2018-06-04,765229.0,527685.0
Q,2018-06-05,777621.0,538932.0
Q,2018-06-06,802211.0,558988.0
Q,2018-06-07,770995.0,529718.0
Q,2018-06-08,789004.0,547620.0
Q,2018-06-09,471129.0,373890.0
Q,2018-06-10,358590.0,295778.0
Q,2018-06-11,763065.0,529825.0
Q,2018-06-12,777264.0,537140.0
Q,2018-06-13,767006.0,532617.0
Q,2018-06-14,783755.0,533503.0
Q,2018-06-15,731771.0,520040.0
Q,2018-06-16,476756.0,368672.0
Q,2018-06-17,360027.0,287640.0
Q,2018-06-18,741222.0,513475.0
Q,2018-06-19,758909.0,525863.0
Q,2018-06-20,758917.0,533422.0
Q,2018-06-21,767680.0,526950.0
Q,2018-06-22,743882.0,529176.0
Q,2018-06-23,446223.0,356001.0
Q,2018-06-24,397276.0,318609.0
Q,2018-06-25,756837.0,542793.0
Q,2018-06-26,783496.0,561952.0
Q,2018-06-27,745886.0,535350.0
Q,2018-06-28,722014.0,507942.0
Q,2018-06-29,732174.0,523358.0
Q,2018-06-30,427525.0,332732.0
Q,2018-07-01,334062.0,265639.0
Q,2018-07-02,691016.0,489806.0
Q,2018-07-03,698838.0,505716.0
Q,2018-07-04,392466.0,318458.0
Q,2018-07-05,708983.0,508477.0
Q,2018-07-06,672033.0,487792.0
Q,2018-07-07,444022.0,344495.0
Q,2018-07-08,366823.0,292021.0
Q,2018-07-09,732659.0,520115.0
Q,2018-07-10,753686.0,526720.0
Q,2018-07-11,760550.0,523393.0
Q,2018-07-12,767694.0,532464.0
Q,2018-07-13,750984.0,514972.0
Q,2018-07-14,475509.0,349269.0
Q,2018-07-15,364144.0,272987.0
Q,2018-07-16,730081.0,504018.0
Q,2018-07-17,707035.0,501067.0
Q,2018-07-18,743502.0,516962.0
Q,2018-07-19,747287.0,526327.0
Q,2018-07-20,728304.0,505428.0
Q,2018-07-21,423294.0,349510.0
Q,2018-07-22,331923.0,282085.0
Q,2018-07-23,698327.0,495179.0
Q,2018-07-24,746266.0,534261.0
Q,2018-07-25,728083.0,521952.0
Q,2018-07-26,742383.0,520893.0
Q,2018-07-27,707722.0,510163.0
Q,2018-07-28,423567.0,323781.0
Q,2018-07-29,355013.0,280948.0
Q,2018-07-30,718371.0,511902.0
Q,2018-07-31,735518.0,517907.0
Q,2018-08-01,734907.0,524830.0
Q,2018-08-02,738941.0,530688.0
Q,2018-08-03,703434.0,501112.0
Q,2018-08-04,399843.0,326723.0
Q,2018-08-05,354756.0,288034.0
Q,2018-08-06,707453.0,511479.0
Q,2018-08-07,721740.0,517916.0
Q,2018-08-08,728453.0,510661.0
Q,2018-08-09,722662.0,519201.0
Q,2018-08-10,712959.0,507222.0
Q,2018-08-11,365069.0,290638.0
Q,2018-08-12,328703.0,255629.0
Q,2018-08-13,670841.0,475449.0
Q,2018-08-14,709302.0,504056.0
Q,2018-08-15,724475.0,519489.0
Q,2018-08-16,720569.0,511619.0
Q,2018-08-17,697063.0,500701.0
Q,2018-08-18,410107.0,319398.0
Q,2018-08-19,324968.0,266671.0
Q,2018-08-20,675252.0,488234.0
Q,2018-08-21,689780.0,497168.0
Q,2018-08-22,702323.0,500675.0
Q,2018-08-23,715864.0,515237.0
Q,2018-08-24,704394.0,503783.0
Q,2018-08-25,446005.0,355666.0
Q,2018-08-26,356210.0,294539.0
Q,2018-08-27,701069.0,503101.0
Q,2018-08-28,725791.0,516799.0
Q,2018-08-29,722341.0,514939.0
Q,2018-08-30,730010.0,524102.0
Q,2018-08-31,702815.0,506615.0
Q,2018-09-01,430091.0,338198.0
Q,2018-09-02,366609.0,292445.0
Q,2018-09-03,376880.0,297516.0
Q,2018-09-04,738060.0,536721.0
Q,2018-09-05,782126.0,556192.0
Q,2018-09-06,786578.0,552478.0
Q,2018-09-07,780704.0,549058.0
Q,2018-09-08,454676.0,343983.0
Q,2018-09-09,347216.0,270546.0
Q,2018-09-10,647448.0,463546.0
Q,2018-09-11,694741.0,494370.0
Q,2018-09-12,797312.0,562066.0
Q,2018-09-13,808807.0,554382.0
Q,2018-09-14,793020.0,552478.0
Q,2018-09-15,436671.0,334572.0
Q,2018-09-16,348858.0,278073.0
Q,2018-09-17,787244.0,544157.0
Q,2018-09-18,737547.0,517868.0
Q,2018-09-19,702522.0,502946.0
Q,2018-09-20,813906.0,561238.0
Q,2018-09-21,796927.0,551716.0
Q,2018-09-22,453984.0,366910.0
Q,2018-09-23,350168.0,291825.0
Q,2018-09-24,786425.0,546324.0
Q,2018-09-25,759031.0,533077.0
Q,2018-09-26,814417.0,568008.0
Q,2018-09-27,820295.0,573627.0
Q,2018-09-28,780437.0,550117.0
Q,2018-09-29,469475.0,372655.0
Q,2018-09-30,367802.0,309172.0
Q,2018-10-01,782216.0,544561.0
Q,2018-10-02,795402.0,552137.0
Q,2018-10-03,812714.0,557012.0
Q,2018-10-04,826781.0,570183.0
Q,2018-10-05,815005.0,561989.0
Q,2018-10-06,469369.0,364114.0
Q,2018-10-07,375551.0,289092.0
Q,2018-10-08,603076.0,433599.0
Q,2018-10-09,819230.0,557149.0
Q,2018-10-10,819422.0,563001.0
Q,2018-10-11,804118.0,553318.0
Q,2018-10-12,810263.0,556279.0
Q,2018-10-13,447043.0,339428.0
Q,2018-10-14,358767.0,281974.0
Q,2018-10-15,779708.0,543720.0
Q,2018-10-16,814032.0,561517.0
Q,2018-10-17,814254.0,563119.0
Q,2018-10-18,817805.0,561009.0
Q,2018-10-19,799195.0,553118.0
Q,2018-10-20,451074.0,346966.0
Q,2018-10-21,354996.0,288525.0
Q,2018-10-22,789338.0,536292.0
Q,2018-10-23,809174.0,555486.0
Q,2018-10-24,812232.0,557855.0
Q,2018-10-25,820737.0,560411.0
Q,2018-10-26,793822.0,550791.0
Q,2018-10-27,385298.0,305727.0
Q,2018-10-28,356820.0,284121.0
Q,2018-10-29,789668.0,546403.0
Q,2018-10-30,805522.0,545373.0
Q,2018-10-31,794745.0,555419.0
Q,2018-11-01,805033.0,566687.0
Q,2018-11-02,789590.0,550921.0
Q,2018-11-03,452995.0,363268.0
Q,2018-11-04,389584.0,316665.0
Q,2018-11-05,773116.0,538888.0
Q,2018-11-06,709954.0,507221.0
Q,2018-11-07,800153.0,559927.0
Q,2018-11-08,803961.0,566463.0
Q,2018-11-09,761226.0,540149.0
Q,2018-11-10,445215.0,346372.0
Q,2018-11-11,364639.0,279978.0
Q,2018-11-12,669360.0,465728.0
Q,2018-11-13,784357.0,541861.0
Q,2018-11-14,800270.0,555322.0
Q,2018-11-15,767864.0,545418.0
Q,2018-11-16,768441.0,540202.0
Q,2018-11-17,460394.0,360795.0
Q,2018-11-18,345325.0,289380.0
Q,2018-11-19,780382.0,545896.0
Q,2018-11-20,789638.0,559564.0
Q,2018-11-21,767459.0,548556.0
Q,2018-11-22,295982.0,250383.0
Q,2018-11-23,491705.0,355282.0
Q,2018-11-24,371918.0,287672.0
Q,2018-11-25,319685.0,251636.0
Q,2018-11-26,738178.0,513163.0
Q,2018-11-27,784098.0,547847.0
Q,2018-11-28,784997.0,553784.0
Q,2018-11-29,796612.0,556059.0
Q,2018-11-30,778746.0,543634.0
Q,2018-12-01,446140.0,340458.0
Q,2018-12-02,327174.0,259693.0
Q,2018-12-03,781588.0,539284.0
Q,2018-12-04,789415.0,556228.0
Q,2018-12-05,783385.0,552371.0
Q,2018-12-06,790768.0,553086.0
Q,2018-12-07,782195.0,539062.0
Q,2018-12-08,394230.0,307223.0
Q,2018-12-09,300733.0,233010.0
Q,2018-12-10,767606.0,528034.0
Q,2018-12-11,781532.0,547573.0
Q,2018-12-12,772989.0,548488.0
Q,2018-12-13,764126.0,540019.0
Q,2018-12-14,768336.0,544063.0
Q,2018-12-15,436588.0,347383.0
Q,2018-12-16,315078.0,266719.0
Q,2018-12-17,755913.0,530433.0
Q,2018-12-18,765966.0,546109.0
Q,2018-12-19,770719.0,545929.0
Q,2018-12-20,764361.0,546655.0
Q,2018-12-21,711555.0,510435.0
Q,2018-12-22,454267.0,358350.0
Q,2018-12-23,391265.0,311294.0
Q,2018-12-24,498561.0,382033.0
Q,2018-12-25,255543.0,211975.0
Q,2018-12-26,585376.0,417846.0
Q,2018-12-27,639555.0,468737.0
Q,2018-12-28,579292.0,432384.0
Q,2018-12-29,437775.0,342146.0
Q,2018-12-30,354989.0,290588.0
Q,2018-12-31,504778.0,384309.0
Q,2019-01-01,292182.0,249476.0
Q,2019-01-02,699461.0,504979.0
Q,2019-01-03,724010.0,530504.0
Q,2019-01-04,718899.0,522245.0
Q,2019-01-05,372822.0,303869.0
Q,2019-01-06,314851.0,260494.0
Q,2019-01-07,713153.0,510207.0
Q,2019-01-08,723595.0,522499.0
Q,2019-01-09,736045.0,531597.0
Q,2019-01-10,727551.0,523439.0
Q,2019-01-11,714494.0,513740.0
Q,2019-01-12,374555.0,299765.0
Q,2019-01-13,291968.0,242675.0
Q,2019-01-14,705302.0,501080.0
Q,2019-01-15,726754.0,518590.0
Q,2019-01-16,732103.0,526183.0
Q,2019-01-17,735099.0,530001.0
Q,2019-01-18,709667.0,512393.0
Q,2019-01-19,374156.0,297748.0
Q,2019-01-20,256995.0,213282.0
Q,2019-01-21,368881.0,277896.0
Q,2019-01-22,679327.0,479245.0
Q,2019-01-23,704936.0,500342.0
Q,2019-01-24,686732.0,489308.0
Q,2019-01-25,712409.0,512413.0
Q,2019-01-26,393828.0,305519.0
Q,2019-01-27,304294.0,245337.0
Q,2019-01-28,717292.0,505399.0
Q,2019-01-29,742269.0,531092.0
Q,2019-01-30,710314.0,513964.0
Q,2019-01-31,634909.0,456184.0
